predictions,reals
6.4545102954875055,6.316615382
6.276356742796414,6.433430686
6.062571672692485,6.459486489
6.8284676543817,6.124899724
6.6136009407597784,5.199380516
6.225821081676689,4.936409867
6.303645728805033,5.735324567
6.5421059267366966,3.681490796
6.966506915527947,4.651338554
7.571025699732086,5.193078815
8.242625514554344,5.144057228
8.758883053063256,4.777589648
9.012850607192036,5.369673711
9.258131156399077,7.22149115
9.59196138621478,8.623689002
9.767457865997342,9.899541717
10.167298518347176,9.373212204
9.601163980845946,9.14623887
8.366989738359806,8.973737465
8.51453027830602,8.360122233
8.112864844882921,8.184963675
7.900077910835829,7.170699635
7.657626359812943,6.292314098
7.00627592862105,6.294587248
6.4605717967787655,5.491051774
6.376271465997672,5.167547467
6.822174439050693,4.903989205
7.9597764969901315,6.536876935
7.768408394807498,6.650326175
8.016356176686646,6.316007599
8.486327532836702,6.460313493
8.45801948447859,6.667003841
8.526235170642428,5.921617449
8.370395092225817,6.14915007
8.573647625681938,7.473227685
8.454116589026697,7.894717059
7.308949990688843,8.854596733
7.310185576334927,8.988249162
7.245712478665199,8.9892976
7.302378798782575,8.709123755
7.1315566955222085,7.925097338
7.415927981010111,7.819491062
8.418625911276969,7.525293479
6.8482004083851855,6.212469266
6.415293994304708,5.762982645
6.290781716626273,5.706323975
6.697868489383426,6.694146743
6.94570741114383,7.060650194
6.919961941165889,7.064845202
6.975421927012196,7.256174698
7.16624546126963,7.791045115
6.276710950918226,7.756716251
7.341288750423173,8.081410145
7.7133584165309195,8.002821555
7.961475652517038,9.788894147
8.14109643784085,9.493092348
8.130772629876915,3.300426569
7.4168547231956845,3.194216524
8.197019983355977,2.672252696
7.956264024327661,5.172372252
7.183597237897231,4.477916825
6.501224752210119,4.427024504
6.445561440699708,5.271006443
4.922637266642386,5.364573364
4.993274820010885,4.291311077
4.876799372474887,4.188385317
5.965796587453651,4.254875401
6.040828544822729,4.654387471
6.0946145874397155,4.98966596
6.801430641386794,4.561199051
7.2893177499264015,4.335801435
7.509695114403322,4.731011999
7.884079077107072,5.33773675
7.925842104056805,4.788671412
8.400442684359124,6.281643893
8.444985990200873,6.721905434
8.435134647845555,6.307723988
8.247465234152925,5.549704881
8.266848550162926,4.15094249
8.065145668854429,4.609287141
7.914750634303553,4.478558768
7.754453168966638,3.977742548
7.371556300576274,4.499340323
7.0230406338637295,4.239545426
6.913753615201307,4.223572834
6.8019943341371185,4.166133264
6.760396054270838,3.800114105
6.698503456893824,3.377349304
7.171942472454649,3.513589278
7.157947166034245,5.138477693
7.267209634564882,5.872170319
8.10092662964042,4.711262883
8.239578786496592,5.049378531
8.407639358358606,1.731647898
8.305635909110178,2.004572885
8.302116381342225,4.984012241
8.125582360271148,3.762797325
8.171323348686537,6.627982542
7.773649622646915,6.358159605
7.775532751745015,6.396200616
7.637866595699442,6.414235479
7.162975835142241,6.164486908
7.004083579699216,5.677047934
6.838332108865508,5.336174134
6.873043958778009,5.201410575
6.8312749589890185,5.104345036
6.813034683597019,5.108555006
6.787306193807018,5.192912921
7.031267623367328,5.176068247
6.985976364352326,5.321720985
7.127368067930256,5.380756487
7.171133392117295,5.772288662
7.308415622647966,5.747930662
7.331198104076605,5.499122788
7.335364915258339,5.746516384
7.387726945604588,6.394917062
7.388174619195115,6.471849625
7.423306560130116,6.473564838
7.446315008592615,6.542852999
7.480484822999255,6.670646653
7.488872789274336,6.722796439
7.474214933824336,6.234400841
7.404513980124336,6.188270638
7.286844491029595,6.397422048
7.203935640985619,6.191808595
7.060718631995797,5.609643759
6.841058548812087,5.343599337
7.002625550417211,5.223560437
6.95354924987497,5.187471107
6.89496062405297,5.05448518
