time,lat,lon,biomass_pro,biomass_syn,biomass_pico,biomass_croco,ALK,sss,sst,ugos,vgos,Fe,O2,NO3,PO4,Si,hours_since_sunrise,cruise
2021-08-01,22.204597824626926,-156.35581695398628,7.293444572618677,0.11014734532172184,0.6031219715738961,0.02315876730198032,1951.8014107142856,34.63843072420634,25.83395484126987,0.014570734126984067,0.07293115079365078,0.00021847388699869046,0.00021847388699869046,0.00021847388699869046,0.00021847388699869046,0.00021847388699869046,11.902989417989417,KM2112
2021-08-02,22.18404880775077,-156.2912822793715,8.034117454880496,0.11765954128086085,0.5634638641428972,0.02094222013592036,1951.8187645833332,34.65695344878472,25.734468506944467,-0.013932118055555548,0.05034010416666667,0.00020648313343937084,0.00020648313343937084,0.00020648313343937084,0.00020648313343937084,0.00020648313343937084,11.543206018518518,KM2112
2021-08-03,22.280594265282527,-156.28932015940157,7.682072170171187,0.11083101435526678,0.5366041271929403,0.019570857218401124,1951.9139141304347,34.68009488134057,25.69722519927538,0.0011673913043479041,0.040906521739130376,0.0002056322949729739,0.0002056322949729739,0.0002056322949729739,0.0002056322949729739,0.0002056322949729739,11.865362318840582,KM2112
2021-08-04,22.312532921092323,-156.4222312211373,6.670288720448485,0.100666725536128,0.40900891953567947,0.022579046651917276,1951.9169516666666,34.72811585416666,25.72388413888891,0.018815555555555506,0.05097847222222221,0.00021782257158386,0.00021782257158386,0.00021782257158386,0.00021782257158386,0.00021782257158386,14.625703703703703,KM2112
2021-09-23,14.286935714285715,-107.57657142857144,2.791684755062826,3.544253015038693,8.84263266986574,0.39621556884360193,1917.4863785714285,33.55408797619047,29.433297916666692,-0.027111309523809524,-0.09191845238095235,0.00013214951130175714,0.00013214951130175714,0.00013214951130175714,0.00013214951130175714,0.00013214951130175714,14.299563492063493,RR2106
2021-09-24,10.2890035,-105.60171511111112,5.800089878797121,2.4833019367055504,9.430507688397642,0.3692797920098743,1914.62375,33.011889197916666,28.20454388888891,0.07114618055555551,0.008572916666666633,0.00010701602801071666,0.00010701602801071666,0.00010701602801071666,0.00010701602801071666,0.00010701602801071666,10.646064814814816,RR2106
2021-09-25,6.3609235897435905,-105.28912512820513,4.847544758352314,2.9551489057088114,8.65867804996638,0.3693355240534233,1920.2026057692308,33.334537690705126,27.065347852564123,0.14411891025641024,-0.09279118589743587,3.393849357110769e-05,3.393849357110769e-05,3.393849357110769e-05,3.393849357110769e-05,3.393849357110769e-05,13.171217948717949,RR2106
2021-09-26,3.178532142857143,-105.32381071428571,5.429296975762774,3.1444348589477795,11.7271873695588,0.25879845590103157,1950.3389785714285,33.99128705654762,25.397345654761928,-0.5406309523809524,-0.06417470238095235,2.120753196467143e-05,2.120753196467143e-05,2.120753196467143e-05,2.120753196467143e-05,2.120753196467143e-05,12.603412698412699,RR2106
2021-09-28,-5.047657133333333,-106.400521,0.23194668240910016,1.169226367023576,40.83612323579644,0.3115292261819341,2063.008325,34.97585766666666,23.13895166666669,-0.1492125,-0.1881145833333333,4.99555339104e-05,4.99555339104e-05,4.99555339104e-05,4.99555339104e-05,4.99555339104e-05,7.636527777777777,RR2106
2021-09-29,-6.633963186494062,-107.4846602537555,0.8634874987519567,0.8952908506301989,40.20351440256969,0.40227558295106025,2037.519696153846,35.1109686474359,23.50985099358976,-0.15116554487179484,-0.08981874999999996,2.777471184759231e-05,2.777471184759231e-05,2.777471184759231e-05,2.777471184759231e-05,2.777471184759231e-05,8.767094017094017,RR2106
2021-09-30,-9.687552619682542,-109.80094483396829,5.269625000703282,1.4899456044046948,29.582820756627438,0.35557960759409935,2005.8988466666667,35.58972417083334,23.89902300000002,-0.07741722222222219,0.0065593055555555535,8.573240822633332e-06,8.573240822633332e-06,8.573240822633332e-06,8.573240822633332e-06,8.573240822633332e-06,9.605074074074075,RR2106
2021-11-12,45.87009813879628,-125.91525695078896,0.4318756114724591,8.561907939275068,16.242995994027936,0.5579600095203274,2018.0002499999998,33.23748009523809,11.491691071428592,0.035036309523809483,-0.0164145833333333,0.00017888142446050002,0.00017888142446050002,0.00017888142446050002,0.00017888142446050002,0.00017888142446050002,4.6699206349206355,TN396
2021-11-13,42.6042141573602,-125.90592212557061,1.176074727320522,6.284891690553962,16.424308460162717,1.4891825069911802,2026.2131364583336,32.637977552083335,12.901636701388911,0.004286892361111103,0.06857578124999997,0.00018356838047471247,0.00018356838047471247,0.00018356838047471247,0.00018356838047471247,0.00018356838047471247,12.300844907407408,TN396
2021-11-14,38.85778589388507,-124.78581754730898,0.9259757674947809,4.55403050804034,14.634663189211073,1.8242672994008042,2056.328580357143,32.57093518931624,14.289537228174623,-0.017810624999999993,-0.009960307539682535,0.00015678337791317143,0.00015678337791317143,0.00015678337791317143,0.00015678337791317143,0.00015678337791317143,15.505396825396826,TN396
2021-11-15,35.21972191059277,-121.85282813261239,0.5153595433183634,6.9776192848594825,14.592781063210156,3.862728809904851,2047.8231534722224,33.16567555193769,15.392381936342614,-0.00649500165343915,0.002798148148148133,0.0005733696829227458,0.0005733696829227458,0.0005733696829227458,0.0005733696829227458,0.0005733696829227458,11.802824074074074,TN396
2021-11-16,33.22985107541362,-118.74012657448374,1.2325338552041782,14.341529727133608,21.716575064252098,0.5039242745490797,2014.383761111111,33.58848942160493,17.332634444444462,0.025088657407407365,0.015957407407407368,0.0005554648101564778,0.0005554648101564778,0.0005554648101564778,0.0005554648101564778,0.0005554648101564778,13.56577160493827,TN396
2021-11-19,30.461954700854733,-120.96743525641034,1.2964256331366566,2.130374577093567,1.956179583851407,0.021523169958071634,1970.6251833333333,33.16637001388889,17.59249458333335,0.14177083333333326,0.11116874999999997,5.995053834333334e-05,5.995053834333334e-05,5.995053834333334e-05,5.995053834333334e-05,5.995053834333334e-05,7.446851851851851,TN397
2021-11-20,29.34476666666667,-122.87601388888866,6.883788906754673,2.009681985892606,3.7272941021220234,0.024407496035462134,1958.9326416666665,33.094661611111114,18.70798069444447,0.0410215277777778,-0.037455555555555534,4.7997739125999996e-05,4.7997739125999996e-05,4.7997739125999996e-05,4.7997739125999996e-05,4.7997739125999996e-05,16.687870370370366,TN397
