population,time,lat,lon,abundance_cells_per_microliter,diameter_micrometer,depth,CMAP_NO3_tblPisces_Forecast_cl1,CMAP_PO4_tblPisces_Forecast_cl1,CMAP_Fe_tblPisces_Forecast_cl1,CMAP_Si_tblPisces_Forecast_cl1,CMAP_chl_tblPisces_Forecast_cl1
picoeuk,2023-03-05T19:30:00,0.0012,-179.9959,57.449418620858125,1.3976228847285432,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T19:40:00,0.0012,-179.9959,58.55621624618999,1.4121786499038633,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T19:50:00,0.0012,-179.9959,58.60351529000758,1.4178419686764334,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T20:00:00,0.0012,-179.9959,60.50493685147514,1.43031752009635,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T20:10:00,0.0012,-179.9959,59.40523408271592,1.4263331819213725,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T20:20:00,0.0012,-179.9959,60.590075130346825,1.4288786573744852,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T20:30:00,0.0012333333333333332,-179.9959,58.44269854102774,1.4356844230684234,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T20:40:00,0.001225,-179.9959,58.71703299516983,1.44926126658767,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T20:50:00,0.0012,-179.9959,56.97169827830035,1.446473181926975,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T21:00:00,0.0012333333333333332,-179.9959,56.73993296359411,1.4474662900300368,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T21:10:00,0.001225,-179.9959,56.65952458910419,1.4591861293224575,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T21:20:00,0.0012666666666666666,-179.9959,56.52235736203314,1.4683009235794666,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T21:30:00,0.0012,-179.9959,56.512897553269624,1.4746658639310433,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T21:40:00,0.001225,-179.9959,56.269307477608976,1.47830013282894,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T21:50:00,0.0012666666666666666,-179.9959,55.90746979240433,1.4747020307521332,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
picoeuk,2023-03-05T22:00:00,0.0012666666666666666,-179.9959,56.62641525843187,1.4844716364242367,0.0,2.243384193008145,0.706347462721169,4.27330810452e-05,5.037668497612079,0.2339589985397955
