time,cruise,lat,lon,biomass_pro,biomass_syn,biomass_pico,biomass_croco,sss,sst,ugos,vgos,Fe,O2,NO3,PO4,Si,ALK,hours_since_sunrise
2019-11-22 07:00:00,SR1917,32.101935861878445,-151.256030281768,9.85273628412811,0.1800602798542945,1.1218956559489048,0.291478635972266,35.01603766666667,22.803954166666685,0.0085645833333333,-0.03469375,7.46134307395e-05,7.46134307395e-05,7.46134307395e-05,7.46134307395e-05,7.46134307395e-05,1990.684225,14.351666666666668
2019-11-22 08:00:00,SR1917,32.120994671270694,-151.1587339447515,9.87993773801362,0.1989494530165825,0.9252012870244132,0.12806563752,35.01603766666667,22.803954166666685,0.0085645833333333,-0.03469375,6.97035336406e-05,6.97035336406e-05,6.97035336406e-05,6.97035336406e-05,6.97035336406e-05,1990.67455,15.3575
2019-11-22 09:00:00,SR1917,32.172963948434635,-150.89371865009232,8.766489695061482,0.1860032890737456,1.0664506779717433,0.0658853356591159,34.98356354166666,22.681869583333352,-0.0069062499999999,-0.005225,6.64143600911e-05,6.64143600911e-05,6.64143600911e-05,6.64143600911e-05,6.64143600911e-05,1990.67455,16.373333333333335
2019-11-22 10:00:00,SR1917,32.20458616464088,-150.7323858331494,8.193813538766591,0.2204094933700988,1.097932843304107,0.2659245411271032,34.933157125,22.64499333333335,-0.0216729166666666,0.0093854166666666,6.5455143414e-05,6.5455143414e-05,6.5455143414e-05,6.5455143414e-05,6.5455143414e-05,1990.67135,17.383055555555554
2019-11-22 11:00:00,SR1917,32.25094568876613,-150.49568881952132,8.00040934059766,0.176593914646815,0.9839869892673692,0.301559480946045,34.88260022916666,22.65874250000002,-0.0307916666666666,0.01726875,6.56017939218e-05,6.56017939218e-05,6.56017939218e-05,6.56017939218e-05,6.56017939218e-05,1992.364775,18.3975
2019-11-22 12:00:00,SR1917,32.29128886878455,-150.28966175414348,7.510182884642278,0.1889997879795065,0.879565079722325,0.1885472064329308,34.83150466666667,22.71811791666669,-0.0282645833333333,0.01956875,6.56017939218e-05,6.56017939218e-05,6.56017939218e-05,6.56017939218e-05,6.56017939218e-05,1992.364775,19.40972222222222
2019-11-22 13:00:00,SR1917,32.31985293212313,-150.143708207577,7.077358466484469,0.1814845904658468,0.7607691479062536,0.1056864345064084,34.83150466666667,22.71811791666669,-0.0282645833333333,0.01956875,6.78098531979e-05,6.78098531979e-05,6.78098531979e-05,6.78098531979e-05,6.78098531979e-05,1992.252475,20.41861111111111
2019-11-22 15:00:00,SR1917,32.3847293812155,-149.812125535912,7.97588609697513,0.175699405596738,0.780381492422363,0.0811511960651269,34.78050820833332,22.63124375000002,0.0041249999999999,-0.01490625,7.05128863541e-05,7.05128863541e-05,7.05128863541e-05,7.05128863541e-05,7.05128863541e-05,1992.252475,22.438333333333333
2019-11-22 16:00:00,SR1917,32.424883035911606,-149.6085558259665,7.187588436668985,0.213097861757299,0.875682385009945,0.1590068191726579,34.776592374999986,22.64895375000002,0.0342729166666666,-0.0104874999999999,7.29678929479e-05,7.29678929479e-05,7.29678929479e-05,7.29678929479e-05,7.29678929479e-05,1992.139975,23.45055555555556
2019-11-22 17:00:00,SR1917,32.4502031049724,-149.480210005525,6.86909546708567,0.200171651607277,1.03762667478814,0.043649809641344,34.776592375,22.64895375000002,0.0342729166666666,-0.0104875,7.45572809973e-05,7.45572809973e-05,7.45572809973e-05,7.45572809973e-05,7.45572809973e-05,1992.139975,0.4436111111111111
2019-11-22 18:00:00,SR1917,32.49652246685085,-149.24524268784552,7.242992790086,0.244703754673098,0.8711205718200595,0.1898093879999819,34.782018916666665,22.645828750000025,0.06523125,-0.0022041666666666,7.4905966401e-05,7.4905966401e-05,7.4905966401e-05,7.4905966401e-05,7.4905966401e-05,1992.020125,1.4575
2019-11-22 19:00:00,SR1917,32.547968668508304,-148.98429167035,7.78652162594994,0.2071892860794376,1.03358230048426,0.2040611393750971,34.77418239583334,22.612287916666688,0.0839791666666666,-0.0097375,6.58899947916e-05,6.58899947916e-05,6.58899947916e-05,6.58899947916e-05,6.58899947916e-05,1992.020125,2.473333333333333
2019-11-22 20:00:00,SR1917,32.58277993093925,-148.807769955801,7.974422736275683,0.231017913563837,0.881039749427093,0.374165486451246,34.75830147916667,22.53812000000002,0.0858229166666666,-0.0316333333333333,6.58899947916e-05,6.58899947916e-05,6.58899947916e-05,6.58899947916e-05,6.58899947916e-05,1992.020125,3.483888888888889
2019-11-22 21:00:00,SR1917,32.62168956537753,-148.61009269797432,8.475002076529506,0.266690535194872,1.2104163825753331,0.0684030683068665,34.68701933333333,22.438953333333348,0.07374375,-0.047275,6.39442097656e-05,6.39442097656e-05,6.39442097656e-05,6.39442097656e-05,6.39442097656e-05,1991.889975,4.495555555555556
2019-11-22 22:00:00,SR1917,32.6696489668508,-148.366273016575,8.62984085997485,0.277657092245477,1.3543408478546,0.171917325255587,34.49994672916666,22.15895375000002,0.0217708333333333,-0.0321520833333333,6.21470011979e-05,6.21470011979e-05,6.21470011979e-05,6.21470011979e-05,6.21470011979e-05,1991.889975,5.510277777777778
2019-11-22 23:00:00,SR1917,32.7037710552486,-148.1929347734805,9.00875752417682,0.2995517470205815,1.5391250923799,0.3330219760871959,34.49994672916666,22.15895375000002,0.0217708333333333,-0.0321520833333333,6.11453770677e-05,6.11453770677e-05,6.11453770677e-05,6.11453770677e-05,6.11453770677e-05,1991.746575,6.520555555555555
2019-11-23 00:00:00,SR1917,32.73907971933702,-148.0133473856354,9.884983059193647,0.3616112740667082,1.8201251024972325,0.274676117740119,34.46206939583334,21.971453750000023,0.0114833333333333,-0.0386604166666666,6.08307529713e-05,6.08307529713e-05,6.08307529713e-05,6.08307529713e-05,6.08307529713e-05,1991.746575,7.531388888888888
2019-11-23 01:00:00,SR1917,32.76833134438304,-147.86442584346267,10.822458931607466,0.3684745387629367,1.78225914166373,0.2205027712685267,34.4432924375,21.986245000000025,0.0086354166666666,-0.0431875,5.88668496848e-05,5.88668496848e-05,5.88668496848e-05,5.88668496848e-05,5.88668496848e-05,1992.857675,8.540277777777778
2019-11-23 02:00:00,SR1917,32.819605830110504,-147.60344314779002,11.823799973373925,0.310188686797535,1.991241596196035,0.2493461628990745,34.45886616666667,22.06249333333336,0.0112291666666666,-0.0354541666666666,5.91905366249e-05,5.91905366249e-05,5.91905366249e-05,5.91905366249e-05,5.91905366249e-05,1992.612225,9.555833333333334
2019-11-23 04:00:00,SR1917,32.8806332872928,-147.292693917127,11.8705168045738,0.303648404499732,1.46863728266994,0.0903288631290299,34.35825808333333,21.979161666666688,0.0096979166666666,-0.0280979166666666,5.98895159479e-05,5.98895159479e-05,5.98895159479e-05,5.98895159479e-05,5.98895159479e-05,1992.612225,11.574444444444444
2019-11-23 05:00:00,SR1917,32.9210844198895,-147.086521790055,11.2269793560027,0.308896962548979,1.68188445550564,0.472092343740213,34.42325310416666,22.08541250000002,0.0244520833333333,-0.0031,6.07813478125e-05,6.07813478125e-05,6.07813478125e-05,6.07813478125e-05,6.07813478125e-05,1992.3478,12.586944444444445
2019-11-23 06:00:00,SR1917,32.96944591620625,-146.84008609668498,11.252590094060947,0.2884229788054968,1.521464695698847,0.2285019707562188,34.516495104166665,22.177911250000022,0.0408958333333333,0.0296770833333333,6.23323943125e-05,6.23323943125e-05,6.23323943125e-05,6.23323943125e-05,6.23323943125e-05,1992.3478,13.601666666666668
2019-11-23 07:00:00,SR1917,33.0134906187845,-146.615416060773,10.0209892959122,0.289194756619025,1.25795232826933,0.139006141272881,34.62085020833333,22.23582958333336,0.0534583333333333,0.0405125,6.30177642786e-05,6.30177642786e-05,6.30177642786e-05,6.30177642786e-05,6.30177642786e-05,1992.064525,14.615
2019-11-23 08:00:00,SR1917,33.05221599815837,-146.41774307366467,9.869296497861392,0.2263916304602113,1.2229415162521666,0.3409251384338603,34.62085020833333,22.23582958333336,0.0534583333333333,0.0405125,6.64638913333e-05,6.64638913333e-05,6.64638913333e-05,6.64638913333e-05,6.64638913333e-05,1992.064525,15.626944444444444
2019-11-23 09:00:00,SR1917,33.088110604051565,-146.23470656353567,9.296974110084031,0.2288593048982176,1.1423992251099018,0.2910689252137563,34.69526445833333,22.21270375000002,0.05036875,0.0373395833333333,6.97763364791e-05,6.97763364791e-05,6.97763364791e-05,6.97763364791e-05,6.97763364791e-05,1991.7624,16.637777777777778
2019-11-23 10:00:00,SR1917,33.12116687292815,-146.0656953370165,9.18059609130264,0.214576205519423,0.898644771714184,0.2002691227470565,34.722262958333324,22.13874500000001,0.0301625,0.0292354166666666,6.97763364791e-05,6.97763364791e-05,6.97763364791e-05,6.97763364791e-05,6.97763364791e-05,1991.7624,17.648055555555555
2019-11-23 11:00:00,SR1917,33.159161403314904,-145.871688766114,8.35966189764907,0.3004324293454023,0.992697273666146,0.4199494523097273,34.624674604166664,21.82124625000002,-0.0029875,0.0261020833333333,7.26576630052e-05,7.26576630052e-05,7.26576630052e-05,7.26576630052e-05,7.26576630052e-05,1991.7624,18.65972222222222
2019-11-23 12:00:00,SR1917,33.18772390607735,-145.725666975138,8.241225823652055,0.3009267991939855,1.04112558160385,0.280048184207439,34.624674604166664,21.821246250000023,-0.0029875,0.0261020833333333,7.37572533776e-05,7.37572533776e-05,7.37572533776e-05,7.37572533776e-05,7.37572533776e-05,1991.439975,19.668333333333333
2019-11-23 13:00:00,SR1917,33.23902755386742,-145.4632961574585,7.57823610927397,0.3124770916909914,0.963952090550695,0.1153646027356218,34.49743254166666,21.67791208333336,-0.00940625,-0.0065625,7.21854080208e-05,7.21854080208e-05,7.21854080208e-05,7.21854080208e-05,7.21854080208e-05,1991.439975,20.684166666666663
