salinity,temp,cruise,par,date,lat,lon,SiO4,NO3_NO2,PO4,Fe,PP,chl,MLD
32.78455918,17.32677143,KM1713,424.6643227,9/17/17 19:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78470417,17.28239792,KM1713,1.8570535,9/16/17 14:00,42.4,-158,NA,NA,NA,NA,NA,NA,23.81065438
32.78472525,17.35708283,KM1713,708.5751395,9/17/17 21:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78481477,17.46937955,KM1713,156.5628191,9/17/17 2:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.7848697,17.40145657,KM1713,-0.580082889,9/17/17 10:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78489157,17.3361,KM1713,641.9144744,9/17/17 20:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.784925,17.448665,KM1713,2.0848938,9/17/17 5:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78505354,17.44350707,KM1713,1.664585768,9/17/17 6:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78547143,17.32895306,KM1713,248.6802212,9/17/17 18:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78558539,17.68883258,KM1713,589.998457,9/18/17 21:00,42.1,-157.9,NA,NA,NA,NA,NA,NA,23.81065438
32.78560515,17.39725979,KM1713,0.113260536,9/17/17 11:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78581613,17.45922796,KM1713,727.0790545,9/17/17 22:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78587021,17.71484681,KM1713,641.9555344,9/18/17 22:00,42,-157.9,NA,NA,NA,NA,NA,NA,23.81065438
32.78627273,17.44695758,KM1713,55.97170202,9/16/17 17:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78676292,17.41576742,KM1713,98.68002078,9/16/17 18:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78711034,19.98032989,KM1712,95.97055415,8/18/17 1:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.78789775,17.57990899,KM1713,691.5583049,9/17/17 23:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78817347,17.3467051,KM1713,122.8426201,9/17/17 17:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.7884,17.460845,KM1713,274.4818977,9/16/17 21:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78874,17.5144,KM1713,247.7590511,9/17/17 1:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78875354,17.46377778,KM1713,384.5281781,9/16/17 22:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78926364,17.38856263,KM1713,-0.472893939,9/17/17 12:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.78936792,15.73987736,TN271,59.02830189,10/28/11 1:00,41.6,-132.8,NA,NA,NA,NA,NA,NA,NA
32.78944124,17.6765866,KM1713,484.6133056,9/18/17 20:00,42.1,-157.9,NA,NA,NA,NA,NA,NA,23.81065438
32.78971579,17.47860526,KM1713,401.1695907,9/16/17 23:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.790085,17.511805,KM1713,368.0961298,9/17/17 0:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.79046444,17.58660556,KM1713,215.8565681,9/18/17 18:00,42.1,-157.9,NA,NA,NA,NA,NA,NA,23.81065438
32.79091837,17.6439898,KM1713,604.5873781,9/18/17 0:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.7913,17.57375672,KM1713,112.732219,9/18/17 17:00,42.1,-157.9,NA,NA,NA,NA,NA,NA,23.81065438
32.79169899,17.68171313,KM1713,462.1231036,9/18/17 1:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.79191429,17.6385949,KM1713,332.0428546,9/18/17 19:00,42.1,-157.9,NA,NA,NA,NA,NA,NA,23.81065438
32.79305135,17.71039865,KM1713,288.6037722,9/18/17 2:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.79404211,17.39505263,KM1713,-0.597937053,9/17/17 13:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.79443,17.36079,KM1713,23.0461923,9/17/17 16:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.79470753,17.39992366,KM1713,2.032405624,9/16/17 15:00,42.2,-158,NA,NA,NA,NA,NA,NA,23.81065438
32.795515,17.37229,KM1713,-0.4244696,9/17/17 14:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.79570638,17.359,KM1713,0.00929684,9/17/17 15:00,42,-158,14.5077718,5.419855651,0.693193242,1.43E-05,0.008340382,0.176440732,23.81065438
32.79703704,13.77209877,KM1502,410.3628395,3/22/15 19:00,41.1,-131.9,NA,NA,NA,NA,NA,NA,NA
32.80207674,19.97567674,KM1712,1.408123605,8/17/17 6:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.80385,20.07399149,KM1712,190.5490476,8/18/17 0:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.80464,20.02563,Gradients 2,0.40745,5/31/17 14:00,32.258555,-157.999685,NA,NA,NA,NA,NA,NA,13.619704
32.80794516,20.16130215,KM1712,2.479427688,8/17/17 5:00,41.5,-148.4,NA,NA,NA,NA,NA,NA,10.84710666
32.80814286,20.09925238,KM1712,328.7170798,8/17/17 23:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.80855745,19.7916,KM1712,29.43528034,8/17/17 15:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.80903793,19.85277931,KM1712,1.267094161,8/17/17 13:00,41.8,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.80929213,19.8213618,KM1712,1.923157753,8/17/17 14:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.80930761,20.06769022,KM1712,487.1478587,8/17/17 22:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.80961928,19.86404458,KM1712,2.071206084,8/17/17 12:00,41.8,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.81009022,19.94609239,KM1712,623.3132497,8/17/17 21:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.81030632,19.69335684,KM1712,363.670412,8/17/17 17:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.81109101,19.89145393,KM1712,447.230288,8/17/17 20:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.81110886,19.89245316,KM1712,2.191880367,8/17/17 11:00,41.8,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.81206087,19.79437065,KM1712,144.0414155,8/17/17 16:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.81210333,19.91523556,KM1712,399.1205438,8/17/17 19:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.812515,19.86262875,KM1712,354.3648564,8/17/17 18:00,41.7,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.81336395,19.91664651,KM1712,1.721684919,8/17/17 10:00,41.8,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.81667935,19.935675,KM1712,2.095207,8/17/17 9:00,41.8,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.81732135,19.90551573,KM1712,2.442172079,8/17/17 7:00,41.8,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.81855716,16.51728198,SR1917,3.24,11/27/19 8:00,36.6,-128,NA,NA,NA,NA,NA,NA,NA
32.82034719,19.92586742,KM1712,2.355202101,8/17/17 8:00,41.8,-148.3,NA,NA,NA,NA,NA,NA,10.84710666
32.82528387,17.93785806,KM1713,367.957392,9/19/17 1:00,41.4,-158,NA,NA,NA,NA,NA,NA,NA
32.82856105,20.18970105,KM1712,14.91688023,8/17/17 4:00,41.3,-148.5,NA,NA,NA,NA,NA,NA,NA
32.83024167,20.45264271,KM1712,104.7830837,8/17/17 3:00,41.1,-148.5,NA,NA,NA,NA,NA,NA,NA
32.83407849,20.82876882,KM1712,271.2281692,8/17/17 2:00,40.9,-148.6,NA,NA,NA,NA,NA,NA,NA
32.83740588,20.32031765,Gradients 2,161.2870588,5/31/17 15:00,32.34620588,-157.9996765,4.563086124,0.003490404,0.09136299,NA,NA,NA,13.619704
32.83782366,16.93649781,SR1917,3.24,11/27/19 5:00,36.5,-128.5,11.65193896,1.427485587,0.40845362,4.49E-06,0.004843901,0.095438113,38.19430514
32.84190535,16.36343481,TN398,1029.0507,12/28/21 0:00,31.84228452,-124.4997929,0.69,0.08,0.38,NA,NA,NA,56.31391276
32.84439111,16.372015,TN398,1619.551,12/27/21 23:00,31.83443904,-124.5134294,NA,NA,NA,NA,NA,NA,NA
32.84589458,16.82764958,TN398,0.0306,12/27/21 11:00,31.44691458,-126.9989992,NA,NA,NA,NA,NA,NA,NA
32.84939375,16.77220758,TN398,1782.1814,12/27/21 18:00,31.61941383,-125.7527668,NA,NA,NA,NA,NA,NA,56.20190645
32.85441,20.61791,Gradients 2,-0.01425,5/31/17 9:00,31.63691,-157.99706,3.970360127,0.002632376,0.069306463,NA,NA,NA,13.619704
32.85641917,16.96247767,TN398,0.0372,12/27/21 14:00,31.53030175,-126.4996088,0.86,0.13,0.37,NA,NA,NA,56.20190645
32.85702699,16.96625901,TN398,0.02905,12/27/21 13:00,31.52223576,-126.5251315,NA,NA,NA,NA,NA,NA,NA
32.86361,21.69794,Gradients 2,1807.8837,5/31/17 4:00,30.74873,-158.00285,3.5507637,0.002867798,0.048900349,NA,NA,NA,NA
32.86567,16.52859083,TN398,1517.71025,12/27/21 19:00,31.66825573,-125.5208182,NA,NA,NA,NA,NA,NA,56.20190645
32.87222833,16.57780375,TN398,23.53485,12/28/21 1:00,31.85985088,-124.3439825,NA,NA,NA,NA,NA,NA,56.31391276
32.87337042,16.98985,TN398,28.77665,12/27/21 15:00,31.54719958,-126.4840871,NA,NA,NA,NA,NA,NA,56.20190645
32.87443301,16.78814401,TN398,1839.01,12/27/21 17:00,31.56704561,-126.0104705,NA,NA,NA,NA,NA,NA,56.20190645
32.879355,16.75564333,TN398,836.50495,12/27/21 16:00,31.56466184,-126.2635728,NA,NA,NA,NA,NA,NA,56.20190645
32.88567917,16.94614208,TN398,0.03025,12/27/21 12:00,31.48847875,-126.7486446,NA,NA,NA,NA,NA,NA,NA
32.89,14.03526316,KM1502,1842.979474,3/22/15 23:00,40.6,-132.6,NA,NA,NA,NA,NA,NA,NA
32.8938,21.074,KM1712,458.0732418,8/17/17 1:00,40.7,-148.7,NA,NA,NA,NA,NA,NA,NA
32.90713,20.87424,Gradients 2,-0.0129,5/31/17 8:00,31.462505,-157.997755,NA,NA,NA,NA,NA,NA,NA
32.91,14.035,KM1502,2146.1395,3/22/15 21:00,40.9,-132.3,NA,NA,NA,NA,NA,NA,NA
32.91694714,17.17398192,SR1917,3.24,11/27/19 6:00,36.5,-128.3,NA,NA,NA,NA,NA,NA,38.19430514
32.9195914,15.91665591,TN271,1,10/28/11 6:00,40.7,-133.7,NA,NA,NA,NA,NA,NA,NA
32.92691944,17.57308426,Gradients 4,1334.703667,11/19/21 23:00,30.37182024,-121.1256024,NA,NA,NA,NA,NA,NA,NA
32.92733006,16.47152712,TN398,0.03425,12/28/21 3:00,31.9279214,-123.8003814,NA,NA,NA,NA,NA,NA,56.31391276
32.93974281,16.83637035,TN398,1878.624158,12/27/21 22:00,31.79998654,-124.709834,NA,NA,NA,NA,NA,NA,NA
32.94902217,18.0692555,Gradients 4,0.03035,11/20/21 3:00,29.90098472,-121.9210417,NA,0.026276201,NA,NA,NA,NA,38.62929334
32.94931765,15.96508235,TN271,1,10/28/11 4:00,41.1,-133.3,NA,NA,NA,NA,NA,NA,NA
32.95333115,17.18253401,TN398,0.02335,12/27/21 10:00,31.40770449,-127.241663,NA,NA,NA,NA,NA,NA,NA
32.97561062,16.19660177,TN271,1,10/28/11 7:00,40.5,-133.8,NA,NA,NA,NA,NA,NA,35.34669296
32.97675799,17.30532089,SR1917,3.24,11/27/19 4:00,36.5,-128.7,NA,NA,NA,NA,NA,NA,NA
32.97861544,17.38322578,SR1917,885.151811,11/26/19 22:00,36.2,-129.9,NA,NA,NA,NA,NA,NA,46.00604914
32.98420994,17.40147652,SR1917,3.24,11/27/19 3:00,36.4,-128.9,NA,NA,NA,NA,NA,NA,NA
32.98805195,14.20714286,KM1502,1133.776494,3/22/15 20:00,41,-132.1,NA,NA,NA,NA,NA,NA,NA
32.99019543,17.31002801,SR1917,3.24,11/27/19 7:00,36.6,-128.1,NA,NA,NA,NA,NA,NA,NA
32.99776958,17.00388417,TN398,0.0347,12/28/21 2:00,31.88733167,-124.11073,NA,NA,NA,NA,NA,NA,56.31391276
32.99927917,15.25616792,TN398,0.0346,12/28/21 13:00,32.10337778,-121.8769037,NA,NA,NA,NA,NA,NA,40.94486668
33.00022462,21.88614615,KM1712,92.73600303,8/16/17 16:00,38.7,-149.6,NA,NA,NA,NA,NA,NA,NA
33.00210625,17.63511125,Gradients 4,1953.4959,11/19/21 20:00,30.67086218,-120.603166,NA,NA,NA,NA,NA,NA,NA
33.00928093,17.49080981,SR1917,16.0961778,11/27/19 1:00,36.3,-129.3,NA,NA,NA,NA,NA,NA,NA
33.00933215,17.52204808,TN398,0.03485,12/27/21 2:00,31.13835299,-128.8250407,NA,NA,NA,NA,NA,NA,NA
33.01470627,17.51113474,SR1917,3.24,11/27/19 2:00,36.4,-129.1,NA,NA,NA,NA,NA,NA,NA
33.01485694,17.4531125,Gradients 4,1238.246667,11/19/21 22:00,30.42418611,-121.0352417,NA,NA,NA,NA,NA,NA,NA
33.01870667,17.3146425,Gradients 4,4.66415,11/20/21 1:00,30.08644167,-121.6089467,NA,NA,NA,NA,NA,NA,38.62929334
33.018885,21.961745,Gradients 2,NA,5/31/17 3:00,30.56815,-158.00092,NA,NA,NA,NA,NA,NA,NA
33.0191,21.204305,Gradients 2,-0.0136,5/31/17 7:00,31.281085,-157.997175,NA,NA,NA,NA,NA,NA,NA
33.02717375,15.96547625,TN398,0.03145,12/28/21 11:00,32.1021693,-122.3991114,NA,NA,NA,NA,NA,NA,40.94486668
33.03859259,16.56288889,TN271,1,10/28/11 8:00,40.4,-134,NA,NA,NA,NA,NA,NA,35.34669296
33.04543087,17.62383648,SR1917,1244.781216,11/26/19 23:00,36.3,-129.7,NA,NA,NA,NA,NA,NA,46.00604914
33.0458125,16.56375893,TN271,1,10/28/11 9:00,40.2,-134.2,NA,NA,NA,NA,NA,NA,35.34669296
33.04961176,22.38172017,KM1712,2.523106731,8/16/17 10:00,38,-149.8,NA,NA,NA,NA,NA,NA,12.51698674
33.05123532,18.28035503,Gradients 4,0.03225,11/20/21 4:00,29.70924897,-122.2535386,NA,NA,NA,NA,NA,NA,38.62929334
33.05244494,17.8232984,SR1917,1709.792395,11/26/19 19:00,36.1,-130.5,NA,NA,NA,NA,NA,NA,46.00604914
33.05279083,17.69903833,TN398,43.7633,12/27/21 1:00,31.09171535,-129.0884206,NA,NA,NA,NA,NA,NA,NA
33.05300542,18.25229833,Gradients 4,0.03055,11/20/21 5:00,29.65191944,-122.350375,NA,NA,NA,NA,NA,NA,38.62929334
33.05953946,17.32389827,Gradients 4,0.02815,11/20/21 2:00,29.98103201,-121.7884542,NA,NA,NA,NA,NA,NA,38.62929334
33.05964084,17.67635394,Gradients 4,2278.979714,11/19/21 21:00,30.59967462,-120.7244138,NA,NA,NA,NA,NA,NA,NA
33.06395708,17.55126083,TN398,0.01965,12/27/21 9:00,31.36497865,-127.5010375,NA,NA,NA,NA,NA,NA,NA
33.0700827,17.81052014,SR1917,1250.478383,11/26/19 20:00,36.1,-130.3,NA,NA,NA,NA,NA,NA,46.00604914
33.07106218,22.10189412,KM1712,23.8756177,8/16/17 15:00,38.5,-149.6,NA,NA,NA,NA,NA,NA,12.51698674
33.07159068,22.63527542,KM1712,3.144375,8/16/17 7:00,37.4,-150.1,NA,NA,NA,NA,NA,NA,NA
33.07235714,16.8235,TN271,1,10/28/11 10:00,40,-134.4,NA,NA,NA,NA,NA,NA,35.34669296
33.0725913,22.70346087,KM1712,3.115671,8/16/17 8:00,37.5,-150,13.01843491,1.552678155,0.37712974,4.81E-06,0.005319722,0.096137935,12.51698674
33.07363636,14.44909091,KM1502,0,3/23/15 9:00,39.4,-134.4,NA,NA,NA,NA,NA,NA,NA
33.07400955,17.64887824,SR1917,359.69129,11/27/19 0:00,36.3,-129.5,NA,NA,NA,NA,NA,NA,46.00604914
33.0755,14.705,KM1502,363.4815,3/23/15 2:00,40.2,-133.2,NA,NA,NA,NA,NA,NA,NA
33.07613141,16.63594952,TN398,0.0363,12/28/21 6:00,32.03287073,-123.0270212,NA,NA,NA,NA,NA,NA,NA
33.07941806,18.03800046,Gradients 4,1876.892611,11/19/21 19:00,30.80788167,-120.3686792,NA,NA,NA,NA,NA,NA,NA
33.07953747,17.36875474,TN398,2034.1502,12/27/21 20:00,31.72700468,-125.221385,NA,NA,NA,NA,NA,NA,NA
33.08,14.587,KM1502,2.273,3/23/15 3:00,40.1,-133.4,NA,NA,NA,NA,NA,NA,NA
33.083,14.5535,KM1502,670.2375,3/23/15 1:00,40.3,-133,NA,NA,NA,NA,NA,NA,NA
33.08361532,16.07954385,TN398,0.0327,12/28/21 10:00,32.09965975,-122.5022868,0.96,0.16,0.37,NA,NA,NA,NA
33.08436535,17.97606104,SR1917,1970.309226,11/26/19 18:00,36.1,-130.7,NA,NA,NA,NA,NA,NA,NA
33.0849375,16.6386375,TN398,0.03505,12/28/21 7:00,32.06119375,-122.7766917,NA,NA,NA,NA,NA,NA,NA
33.08693545,16.1829825,TN398,0.0365,12/28/21 12:00,32.09995359,-122.1051951,NA,NA,NA,NA,NA,NA,40.94486668
33.08788875,16.34850292,TN398,0.03365,12/28/21 4:00,31.96658725,-123.5277147,NA,NA,NA,NA,NA,NA,56.31391276
33.08866917,16.44241292,TN398,0.0351,12/28/21 5:00,31.99878509,-123.2821338,NA,NA,NA,NA,NA,NA,NA
33.09094625,16.10690333,TN398,0.03635,12/28/21 9:00,32.09807,-122.5001783,0.96,0.16,0.37,NA,NA,NA,NA
33.0915,14.52,KM1502,0,3/23/15 8:00,39.5,-134.3,NA,NA,NA,NA,NA,NA,NA
33.09183811,17.44005436,TN398,1500.2691,12/27/21 21:00,31.76357263,-124.9680057,NA,NA,NA,NA,NA,NA,NA
33.09221471,22.6037,KM1712,2.607035471,8/16/17 9:00,37.9,-149.9,NA,NA,NA,NA,NA,NA,12.51698674
33.095275,22.29193,KM1712,2.9775284,8/16/17 11:00,38.2,-149.7,NA,NA,NA,NA,NA,NA,12.51698674
33.09582888,17.84561962,TN398,514.92865,12/27/21 0:00,31.05133131,-129.3214037,NA,NA,NA,NA,NA,NA,NA
33.09843917,16.17556917,TN398,0.035,12/28/21 8:00,32.09058708,-122.5444446,NA,NA,NA,NA,NA,NA,NA
33.10501304,22.16872609,KM1712,2.6770886,8/16/17 14:00,38.5,-149.6,NA,NA,NA,NA,NA,NA,12.51698674
33.112,14.5955,KM1502,0,3/23/15 7:00,39.6,-134.1,NA,NA,NA,NA,NA,NA,NA
33.11385263,18.43306447,KM1713,179.2627635,9/19/17 2:00,41.1,-158,NA,NA,NA,NA,NA,NA,NA
33.1158178,22.13906441,KM1712,2.915846847,8/16/17 12:00,38.4,-149.7,NA,NA,NA,NA,NA,NA,12.51698674
33.116,14.586,KM1502,0,3/23/15 4:00,40,-133.6,NA,NA,NA,NA,NA,NA,NA
33.116,14.6165,KM1502,1315.534,3/23/15 0:00,40.5,-132.8,NA,NA,NA,NA,NA,NA,NA
33.11660177,17.24510619,TN271,1,10/28/11 11:00,39.8,-134.5,NA,NA,NA,NA,NA,NA,35.34669296
33.12731532,17.46811712,TN271,1,10/28/11 12:00,39.7,-134.7,NA,NA,NA,NA,NA,NA,NA
33.12871,17.78351833,TN398,0.02255,12/27/21 8:00,31.31933,-127.7760511,NA,NA,NA,NA,NA,NA,NA
33.12874454,22.15092689,KM1712,2.615428345,8/16/17 13:00,38.5,-149.6,NA,NA,NA,NA,NA,NA,12.51698674
33.12894737,14.64263158,KM1502,0,3/23/15 6:00,39.7,-133.9,NA,NA,NA,NA,NA,NA,NA
33.13298165,17.65447706,TN271,1,10/28/11 14:00,39.3,-135,NA,NA,NA,NA,NA,NA,NA
33.13485178,18.48935773,SR1917,2.712381534,11/26/19 2:00,35.5,-133.9,NA,NA,NA,NA,NA,NA,56.99118266
33.13968958,14.74276811,TN398,573.06345,12/28/21 16:00,32.10771987,-121.2232135,NA,NA,NA,NA,NA,NA,NA
33.13977632,17.89009123,TN398,0.026315789,12/27/21 4:00,31.20001754,-128.5001952,1.04,0.16,0.32,NA,NA,NA,NA
33.14432575,17.8330064,SR1917,804.9664045,11/26/19 21:00,36.2,-130.1,NA,NA,NA,NA,NA,NA,46.00604914
33.145,15.365,KM1502,903.7735,3/23/15 18:00,38.2,-136.1,NA,NA,NA,NA,NA,NA,51.22339087
33.14531,22.60224,Gradients 2,NA,5/31/17 2:00,30.38884,-158.001265,NA,NA,NA,NA,NA,NA,51.63957997
33.1455,15.488,KM1502,0,3/24/15 4:00,36.9,-137.8,NA,NA,NA,NA,NA,NA,NA
33.146,14.609,KM1502,0,3/23/15 5:00,39.8,-133.7,NA,NA,NA,NA,NA,NA,NA
33.14730795,17.92010721,TN398,0.02565,12/27/21 3:00,31.17694513,-128.592028,NA,NA,NA,NA,NA,NA,NA
33.148035,22.609045,Gradients 2,NA,5/30/17 21:00,29.50437,-158.00233,NA,NA,NA,NA,NA,NA,51.63957997
33.14880292,17.92401125,TN398,0.0212,12/27/21 5:00,31.21999375,-128.4626963,NA,NA,NA,NA,NA,NA,NA
33.15186486,18.5063063,SR1917,2.911520962,11/26/19 3:00,35.5,-133.7,NA,NA,NA,NA,NA,NA,56.99118266
33.1529575,18.48670792,Gradients 4,0.03205,11/20/21 6:00,29.48356875,-122.6353583,NA,NA,NA,NA,NA,NA,NA
33.15659615,17.75641346,TN271,493.0480769,10/28/11 17:00,38.7,-135.5,NA,NA,NA,NA,NA,NA,NA
33.15895047,17.63378125,Gradients 4,1619.0125,11/19/21 18:00,30.96601071,-120.1043548,NA,NA,NA,NA,NA,NA,NA
33.16210526,15.25947368,KM1502,1424.019474,3/23/15 19:00,38,-136.3,NA,NA,NA,NA,NA,NA,51.22339087
33.163,15.503,KM1502,1452.505,3/24/15 0:00,37.4,-137.1,NA,NA,NA,NA,NA,NA,NA
33.16624528,17.87568868,TN271,28.31132075,10/28/11 15:00,39.1,-135.2,NA,NA,NA,NA,NA,NA,NA
33.16684211,15.46578947,KM1502,930.86,3/23/15 23:00,37.6,-136.9,NA,NA,NA,NA,NA,NA,NA
33.16743772,14.66735141,TN398,76.39935,12/28/21 15:00,32.10802863,-121.3546335,NA,NA,NA,NA,NA,NA,NA
33.17027458,22.81917288,KM1712,2.605852949,8/16/17 5:00,37,-150.3,NA,NA,NA,NA,NA,NA,NA
33.1749,22.52574,Gradients 2,NA,5/30/17 20:00,29.328325,-158.00124,3.043430431,0.006640323,0.040123644,NA,NA,NA,NA
33.1775,15.524,KM1502,1104.865,3/24/15 1:00,37.3,-137.3,NA,NA,NA,NA,NA,NA,NA
33.18062458,14.776755,TN398,1102.1699,12/28/21 17:00,32.11001278,-121.0002522,2.2,1.01,0.42,NA,NA,NA,NA
33.18278571,17.75656122,TN271,550.7040816,10/28/11 18:00,38.6,-135.7,NA,NA,NA,NA,NA,NA,NA
33.183,15.293,KM1502,416.8005,3/23/15 17:00,38.3,-135.9,NA,NA,NA,NA,NA,NA,51.22339087
33.18315789,15.62789474,KM1502,0,3/24/15 5:00,36.8,-138,NA,NA,NA,NA,NA,NA,NA
33.18441965,14.84802939,TN398,1933.512632,12/28/21 18:00,32.11542976,-121.0021786,2.2,1.01,0.42,NA,NA,NA,NA
33.1855,15.579,KM1502,14.5895,3/24/15 3:00,37,-137.7,NA,NA,NA,NA,NA,NA,NA
33.18865772,17.97595673,TN398,0.02415,12/27/21 6:00,31.24642905,-128.2392294,NA,NA,NA,NA,NA,NA,NA
33.18976102,22.91775169,KM1712,2.599505,8/16/17 6:00,37.2,-150.2,NA,NA,NA,NA,NA,NA,NA
33.192145,25.630475,Gradients 2,NA,5/30/17 3:00,26.966155,-157.997515,NA,NA,NA,NA,NA,NA,NA
33.19650328,19.25347705,KM1713,2.658562213,9/19/17 5:00,40.5,-158,13.74001445,3.819663617,0.556412051,8.75E-06,0.006829383,0.142422945,27.71381211
33.19947368,15.45789474,KM1502,1906.082105,3/23/15 22:00,37.7,-136.8,NA,NA,NA,NA,NA,NA,NA
33.200625,17.614825,Gradients 4,909.70255,11/19/21 17:00,31.0544776,-119.9506552,NA,NA,NA,NA,NA,NA,NA
33.20145909,19.20905909,KM1713,8.816252436,9/19/17 4:00,40.7,-158,NA,NA,NA,NA,NA,NA,NA
33.2025,15.3785,KM1502,266.963,3/23/15 16:00,38.4,-135.7,NA,NA,NA,NA,NA,NA,51.22339087
33.20384535,18.92499186,KM1713,56.43091476,9/19/17 3:00,40.9,-158,NA,NA,NA,NA,NA,NA,NA
33.20452,22.83459,Gradients 2,NA,5/31/17 1:00,30.213605,-158.00138,NA,NA,NA,NA,NA,NA,51.63957997
33.2073359,19.39117179,KM1713,1.863055615,9/19/17 8:00,39.8,-158,NA,NA,NA,NA,NA,NA,27.71381211
33.20862857,19.3288375,KM1713,2.474585429,9/19/17 6:00,40.3,-158,NA,NA,NA,NA,NA,NA,27.71381211
33.21846154,15.41384615,KM1502,68.21,3/23/15 15:00,38.5,-135.6,NA,NA,NA,NA,NA,NA,51.22339087
33.2215,15.4245,KM1502,1536.642,3/23/15 20:00,37.9,-136.4,NA,NA,NA,NA,NA,NA,51.22339087
33.22228625,18.03458167,TN398,0.02395,12/27/21 7:00,31.28273833,-127.9995583,NA,NA,NA,NA,NA,NA,NA
33.22318333,19.34598889,KM1713,1.742266378,9/19/17 7:00,40.1,-158,NA,NA,NA,NA,NA,NA,27.71381211
33.22791,21.633855,Gradients 2,5.00E-05,5/31/17 6:00,31.10054,-157.9974,NA,NA,NA,NA,NA,NA,NA
33.23402,22.627715,Gradients 2,NA,5/31/17 0:00,30.039515,-157.99973,NA,NA,NA,NA,NA,NA,51.63957997
33.23535789,25.43325263,Gradients 2,NA,5/30/17 2:00,26.78141579,-157.9993368,NA,NA,NA,NA,NA,NA,NA
33.23925865,19.46757019,KM1713,1.704599769,9/19/17 9:00,39.7,-158,NA,NA,NA,NA,NA,NA,27.71381211
33.24324315,20.36225763,SR1917,3.22804588,11/26/19 5:00,35.6,-133.4,NA,NA,NA,NA,NA,NA,NA
